-2.93395326, -8.21573133
-55.01782030, 76.66466317
-64.02945214, -5.59757037
-59.29869080, 0.30793933
-55.24693863, 5.13063018
27.99531555, -0.21473639
72.17419120, -0.64257322
49.31700822, -0.24658504
-85.29983586, -17.06695939
-92.12243125, -66.43361985
0.00000000, 0.00000000
-226.77758694, -32.47641600
33.42541106, -11.43207852
45.56277245, 6.49142139
28.22417950, -0.17366382
-67.26275308, 105.00473626
-24.79846331, 0.15762744
96.49835017, 51.97269055
-2.10383759, -3.16970051
-52.60747960, -35.02097380
-25.25249969, 32.32651150
-60.80510445, 15.88591766
-4.61901177, -41.37603266
-0.03024947, 0.02772071
112.71231793, -1.12712318
-47.04016533, -33.87897112
43.95821274, 8.12621976
11.92030837, 24.80116388
-184.76375664, -33.74605461
9.40796167, 7.97464764
0.00000000, -2.59669911
10.38540110, 0.61596524
-11.66665329, 7.42303836
52.60901401, 61.12546734
0.00000000, 0.00000000
8.16280787, 16.91416954
-37.47618665, 0.45928512
98.34854493, -4.53108657
72.20707288, 38.19457231
-12.35444237, 9.50272146
-62.30623221, -15.28279470
13.85109869, 16.23739730
27.74466754, 17.01936282
-9.77076259, 0.04885381
-57.23600515, -3.72002303
-59.81395057, 5.73901148
-75.40579458, -6.91802753
-3.64070422, -80.45244413
-235.06465558, 3.39172275
-39.76169746, 0.19880849
-4.24817230, -0.36116325
55.13581878, -42.73927831
-36.65345409, -0.59984945
-10.04182119, -51.70244050
9.96197818, 38.34150073
20.74333099, 84.93821619
-51.06605904, 0.58477357
32.34582665, -29.21472001
-9.09165070, -5.91047284
5.81597815, 4.67318433
12.12389630, -32.78260109
-111.60817549, 0.76172890
-70.30780630, 0.09591788
-39.91345464, 50.56439345
3.64070422, -0.01820352
17.35989036, -60.45771388
-98.97203924, 0.90765298
-95.38111783, 78.01473198
-67.87336557, 0.91194214
57.06576995, -0.28994301
-25.50304565, 0.07459498
-110.56991014, 2.10166796
3.66688514, 13.69592374
103.97117771, -1.30495915
21.66841784, 51.58263452
86.07686800, -40.17883971
-34.48366029, -7.29215440
-17.22735050, -17.94257106
88.06163257, -0.88061633
-73.67549856, -10.32648823
11.19702472, 25.44649416
25.62520550, 6.38257522
46.63547028, -1.38994792
53.42390826, -0.40109048
-7.28468262, 0.01471165
98.54341245, -0.89793577
9.48349576, -31.11815425
1.08741869, 13.57045152
1.57302521, -10.40358178
-63.65207370, -44.07000554
1.16397063, 0.06909056
-31.64922559, 0.19303000
66.45007488, -0.48855594
162.50688291, -2.20084495
0.00000000, 24.67292884
24.04534291, -20.08505581
47.03823572, -0.90417019
-107.37387915, 1.03426184
-138.61795320, -96.52870371
0.00000000, 0.00000000
-30.39129502, 0.14637484
-6.12871862, 55.71795123
-61.86117942, 1.86686673
86.43838752, -0.86438388
42.02154898, -20.85544764
0.00000000, 0.00000000
39.21926734, -0.65115875
35.09203727, -10.33428162
65.77955536, 34.88925304
-66.66566403, 0.77008317
43.02420871, -0.19537039
-130.50454346, 1.69464811
38.25251440, 10.17093607
-85.63112840, 91.67820044
1.22443330, -13.33851175
133.51205444, 5.74370507
-5.53587691, -30.21555746
-146.73894703, 2.77421745
-2.06571854, 0.11893732
-82.51293723, -1.10176937
16.09020918, 9.78970282
32.04425721, 38.17062725
106.40873993, -0.79806555
-38.66755863, 45.46426366
-53.16008844, -26.57385427
58.15330898, -54.44430674
-57.47096211, -2.49263675
9.93004003, 1.67384663
82.16150507, 47.70688830
36.12301664, 15.75473128
86.08486237, -43.95098175
7.66267125, 13.50689634
-3.55606376, -15.07675462
-35.12394859, -61.47593773
6.05290602, 46.23638112
28.46217109, -17.10082722
27.45363878, 13.57650487
-16.64399456, -1.22414178
27.44806722, -0.04510026
31.21000010, -14.60095163
39.76169746, -0.19880849
-3.85429151, -0.00570025
-54.85321225, -11.34683209
119.81491152, -1.16394546
-9.83137266, -106.45923844
-33.80078803, 0.63382178
117.87902422, -1.23793674
-31.51785834, 0.23638394
-17.96119719, 0.07086650
75.01098680, -25.01128955
-39.59981647, 0.39599816
-5.42726911, 9.82924271
106.27551383, -0.80024329
0.00000000, 0.00000000
0.31708784, -0.72010987
82.55966811, -0.82559668
37.36379134, -2.82093534
-57.13044401, 0.26429827
