2.18212425, 2.15278471
-10.00836378, -10.55854198
0.16159660, -0.47869792
-9.63560608, -10.22859298
-11.68591890, -12.23838829
12.02984791, 12.30980107
6.86800282, 7.58974473
-12.14555444, -11.65238436
-7.14602612, -7.99902448
14.71008754, 13.78886323
-6.06938395, -6.06938395
-4.77932807, -7.04710394
-1.45174701, -1.11749290
-7.96966575, -7.51403803
0.29287594, 0.57511773
-11.67648459, -12.34911212
1.99246151, 1.74447688
2.24606435, 3.21104785
7.23894353, 7.21790516
5.05065838, 4.52458359
13.77333944, 13.52081445
-4.74155379, -5.34960483
-10.98034559, -11.02653571
10.96827375, 10.96797125
-11.11560486, -9.98848168
10.36501562, 9.89461397
-10.41000524, -9.97042311
-6.77208779, -6.65288470
-5.36099964, -7.20863721
15.43636303, 15.53044265
-7.55359509, -7.55359509
4.78543733, 4.88929134
-4.87343148, -4.99009801
12.05845393, 12.58454407
-12.50203038, -12.50203038
-6.79754124, -6.71591316
-16.13746814, -16.51223001
-14.49881510, -13.51532965
-3.29610217, -2.57403144
-6.64262496, -6.76616938
5.90703794, 5.28397562
-4.41072328, -4.27221229
-11.86869813, -11.59125145
6.44693482, 6.34922720
5.37074288, 4.79838283
-11.31224174, -11.91038124
-9.75755196, -10.51160991
-3.62362419, -3.66003123
1.61721537, -0.73343118
-16.08316328, -16.48078026
-11.72780955, -11.77029128
-2.80375984, -2.25240165
2.37236000, 2.00582546
-8.21533163, -8.31574984
15.16030533, 15.25992511
-0.60513797, -0.39770466
0.21902108, -0.29163951
0.72446289, 1.04792115
4.26763863, 4.17672212
10.34428371, 10.40244350
-15.41792380, -15.29668484
3.14479453, 2.02871278
-9.09999513, -9.80307319
-8.93438107, -9.33351562
-2.55315462, -2.51674758
4.92794312, 5.10154202
-12.64403648, -13.63375688
-10.51392594, -11.46773712
15.49179949, 14.81306583
9.66354747, 10.23420517
5.42618518, 5.17115473
-9.39461594, -10.50031504
-14.20015661, -14.16348776
9.34183163, 10.38154341
-6.49023853, -6.27355435
8.24102335, 9.10179203
-10.86741498, -11.21225158
-7.82123490, -7.99350840
-11.50920313, -10.62858681
8.68647380, 7.94971881
-2.25331282, -2.14134257
6.38339427, 6.63964632
14.22037056, 14.68672526
-8.21030555, -7.67606647
3.20252891, 3.12968208
-4.86864269, -3.88320857
10.18513510, 10.27997006
2.39325757, 2.40413176
3.05105560, 3.06678585
3.13766106, 2.50114032
-8.31526314, -8.30362344
-8.27435870, -8.59085096
13.19136675, 13.85586750
-3.99627811, -2.37120928
3.72584728, 3.72584728
4.55832970, 4.79878312
-4.18557930, -3.71519694
-15.87950009, -16.95323889
-8.63312037, -10.01929991
-9.79428984, -9.79428984
-1.07570566, -1.37961861
-1.56300193, -1.62428912
-6.56320072, -7.18181252
13.71453505, 14.57891892
-4.09713298, -3.67691749
-0.37881677, -0.37881677
-2.27441212, -1.88221945
5.57073746, 5.92165783
4.04498454, 4.70278010
14.13295041, 13.46629377
13.38777315, 13.81801524
1.86131861, 0.55627317
2.65682584, 3.03935099
-5.41306232, -6.26937360
7.56526495, 7.57750928
0.70866204, 2.04378259
-3.78734135, -3.84270012
-0.46077085, -1.92816033
0.25838383, 0.23772665
11.73938878, 10.91425941
10.10957873, 10.27048082
-9.13542910, -8.81498653
-2.23317147, -1.16908407
-7.55650110, -7.94317669
-14.83222893, -15.36382982
11.20740304, 11.78893613
12.55087617, 11.97616655
3.06515883, 3.16445923
-1.58084439, -0.75922934
-11.84304783, -11.48181766
-2.47386877, -1.61302014
14.97717577, 15.05380248
2.17834311, 2.14278248
12.78133420, 12.43009471
-1.02584247, -0.96531341
8.60497677, 8.88959848
10.96904751, 11.24358390
-7.01731075, -7.18375069
15.93375142, 16.20823209
-2.92584947, -2.61374947
-15.97241714, -15.57480017
2.71136380, 2.67282088
13.30174656, 12.75321444
10.22992592, 11.42807503
-0.92444675, -1.02276048
-7.75679778, -8.09480566
-8.58067228, -7.40188203
-14.95078739, -15.26596597
3.96119155, 3.78157957
-13.22946823, -12.47935836
-11.35959798, -11.75559614
1.05841283, 1.00414014
5.10860910, 6.17136424
13.76538347, 13.76538347
-4.40742843, -4.40425755
-11.14069043, -10.31509375
-7.12672383, -6.75308592
10.78699966, 10.21569522
-3.24085185, -3.81130081
-1.30220227, -1.34739735
-9.70184848, -9.64894051
11.47604855, 11.96193719
13.78599844, 13.78599844
9.47716496, 9.60011500
-4.89357477, -5.27642857
-9.34287729, -8.55416142
15.76306450, 16.47123237
-2.29318719, -2.37962534
-0.47734547, -0.76485004
-4.26367039, -2.09752830
-11.61055549, -11.83743607
10.12925816, 10.35763913
-9.22485141, -9.85070503
-10.41226612, -10.20270645
-4.19312695, -4.38171011
-2.11733923, -2.00062939
-2.74200948, -2.05709328
7.47320608, 7.57091371
-8.86081516, -8.79264166
11.09117417, 10.72087431
8.09584933, 8.53896995
-0.59252380, -0.57163894
1.78007300, 1.63990472
12.67736477, 12.18280381
-8.76612948, -8.67842831
-4.01296576, -1.53551299
-5.63905023, -4.86460272
-1.81082004, -2.08968041
7.38073987, 8.00166620
3.67212208, 4.11229380
-6.87259475, -6.87157488
-10.56907492, -10.15432399
-2.83212613, -1.67449983
-14.39584857, -14.67373651
-2.25829359, -2.38808341
12.96290453, 12.17903849
6.27664746, 5.93415786
-3.47793075, -4.24758655
1.84010139, 0.59027775
-0.39514775, -1.37197078
12.07037814, 12.14810537
8.95276098, 8.05432196
5.64770298, 4.32616464
-9.12827906, -8.34965912
-6.31606381, -6.52851340
4.11994645, 3.91634898
-5.19602730, -6.41648287
-3.79481298, -2.93813289
-2.10528346, -1.88827899
-7.79695867, -6.42406350
-2.12431873, -2.46467964
4.93032679, 4.90415120
3.65934419, 4.07193055
-14.09369071, -13.76710526
7.22894692, 6.87346973
-9.18068721, -9.69097614
11.29312753, 11.29312753
-4.01062595, -3.94157079
1.87536727, 2.43507592
-0.13934347, 0.14224292
-4.39434747, -4.04686291
-8.43657851, -8.48206217
11.58889779, 12.27791161
-2.73708134, -2.63272876
-8.87010573, -7.85245479
-2.49461139, -2.26973244
2.73953323, 3.53006966
-8.40041316, -7.27597286
6.84646986, 5.99119402
11.04822714, 10.98831062
-14.97795124, -14.98935811
9.40105507, 9.60572940
5.37524515, 6.19295883
-2.67248538, -3.81756910
14.52921691, 14.51760730
-1.67953973, -1.14188058
10.96854661, 11.07912695
-1.86942758, -1.96279754
12.39279563, 11.85376913
0.10634141, 1.03324712
-9.41072717, -9.62093170
-12.77347130, -12.78685456
14.30240942, 14.22203740
7.71718068, 6.08592022
13.86420355, 14.33221784
4.90415512, 5.02329603
-4.20762291, -4.20762291
9.00078330, 8.83604238
-3.53940338, -2.85838037
15.70273986, 16.50651979
8.92492288, 8.93805627
-8.34927627, -7.36078828
9.99147099, 10.08835195
-10.47862304, -10.77514908
-4.44168276, -4.87254872
2.03616087, 1.00169034
-2.68348380, -3.28707882
1.89633306, 2.02503143
-0.24786001, -0.62875054
-6.41489655, -5.95400269
-2.56979550, -3.03233648
-3.18145689, -2.39367078
9.59595487, 10.45305619
-7.73111532, -7.76393937
5.92596504, 5.92596504
-13.15006203, -13.05971804
-4.79922092, -3.01915613
-1.48273669, -1.11070848
-10.50650888, -10.50650888
-14.27448728, -14.28563115
6.44007226, 6.91515926
9.43219678, 9.39875485
9.30091160, 9.07624406
8.53288579, 8.57028919
-1.59404035, -1.57494957
9.01233914, 9.31059398
-14.71761837, -15.74849331
-4.17670631, -4.80819117
-10.49651276, -9.95212803
6.52404457, 7.45388988
7.88985172, 9.43229345
-15.40768356, -14.73967833
-12.09011945, -12.41826639
7.56922539, 6.78907003
0.02052141, 0.40992262
0.55417358, 2.06946427
-13.59130109, -13.91885158
8.87458900, 8.31902388
5.88458893, 6.57123057
2.49364857, 4.13192212
-9.01016109, -7.99185983
12.39814768, 11.44440069
-13.06670391, -13.43929930
-5.17795876, -6.04960054
-7.19663481, -6.87308331
-3.57629378, -3.62629542
-10.04998498, -10.51044077
11.22041481, 11.91810252
-5.47635339, -7.18529020
3.54501563, 3.31325785
-8.62211319, -8.62211319
9.39876105, 8.94532744
-5.35928741, -6.24150891
-4.09075768, -3.47162462
-1.42553246, -0.51352308
3.85835256, 3.65430566
8.54254716, 8.51536657
-4.62162175, -5.84687385
-3.64182625, -4.01882602
2.09434157, 2.14677087
6.65996651, 6.93703767
-3.83753879, -0.99603766
6.94064148, 7.40542289
-12.56221567, -12.81807707
-8.53059031, -9.51907830
13.49489417, 13.02341359
9.24502492, 10.07218084
-11.05810291, -11.20407331
11.11864195, 10.05938111
12.69368211, 12.77161999
-8.47069056, -9.35362992
-3.98222166, -4.43402323
-8.92417055, -8.60027557
-12.59823192, -12.04573188
-2.93956971, -3.63721423
-6.25338083, -7.32912299
-4.52221696, -5.11528341
-4.67095285, -3.95892650
9.77362128, 9.65231382
4.16507056, 4.31147837
12.79299919, 13.43106969
10.88485301, 11.27561931
-1.94634535, -2.37052633
9.29591817, 9.20429613
6.65135177, 6.42629056
1.31517896, 1.31517896
12.96555717, 13.90708146
-7.40409128, -6.30839788
6.86041912, 6.88173930
9.28833641, 8.95554171
5.03860749, 5.48222995
4.00374682, 3.70812316
12.47854156, 12.39234579
6.18080552, 6.13355933
0.59712061, 0.59712061
10.69964188, 9.68063259
2.74342740, 3.25495617
14.05857321, 14.05857321
-2.76780985, -2.69767438
-6.92518659, -7.20473205
-2.31282569, -2.23182937
6.76114492, 6.34782029
-10.33697775, -9.67581189
7.81610211, 7.60660352
-0.05914645, -1.76287485
4.09549189, 4.26996457
-1.95584300, -2.82987615
-7.54814753, -7.31975955
-7.63060933, -8.06103079
-3.48971366, -3.18543959
2.00154012, 1.74039637
10.22225841, 9.83355014
0.51800920, 1.47057355
-14.23699170, -13.87374889
-3.84822341, -3.14928410
-2.80845800, -3.15527071
4.83703808, 4.87922101
5.99951974, 4.90749831
-6.56568575, -6.58531814
4.14657030, 4.40295111
-14.22000219, -14.04448142
3.61467421, 3.30913979
12.92397252, 12.99153969
-7.17125348, -7.02482075
-0.69349951, -0.69349951
11.14832188, 11.59533460
8.08344761, 7.97381360
-15.27152883, -14.64894122
-2.17336235, -2.46518538
-4.38595492, -5.13827657
5.19732341, 5.26174637
3.04651434, 3.02084641
1.62708530, 1.83179924
-14.12464605, -14.45908519
0.24093410, 0.24093410
-9.94520280, -9.94520280
-4.78258004, -4.98344758
