-0.53219882, -0.14228366, 0.11068715, -0.31345321, -0.17853900, -0.07367976, -0.06750965, -0.10576793, -0.04271843, -0.07776419, -0.19103944, 0.00497070, -0.01512277, -0.05016409, -0.19136898, -0.12856183, -0.11680604, -0.01503473, 0.01041844, 0.33162499, 0.09392886, 0.01469760, -0.00145027, 0.01867192, 0.02387431, 0.02809211, 1.72768858, 0.28266068, 0.06585514, 0.03259751, 0.01994084, 0.00072900, 0.04267587, 0.03925526, 0.04698047, 0.12871919, 0.15461769, 0.05595925, 0.05296992, -0.06604386, -0.09339513, -0.09267623, -0.05113584, 1.16524335, 0.12977089, -0.05423425, -0.28240578, -0.13864148, -0.14130160, -0.08774427
-0.11012207, -0.10614607, -0.10265616, -0.10309535, -0.10967980, -0.11077802, -1.12408966, 0.29245734, 0.14687465, -0.04694649, -0.09452084, -0.10701574, -0.05725319, -0.12981433, -0.20908383, -0.37362055, -0.18041048, -0.79276645, -0.17627024, -0.15098425, -0.13418587, -0.12099642, -0.11520297, -0.10305721, -0.83182419, -0.01977711, -0.04752200, 0.01201926, -0.03170950, -0.04659920, 0.01767067, 0.00485906, 0.04979989, -0.01616296, -0.03117814, -2.20442715, -0.50703386, -0.36395352, -0.28136674, 0.03803793, -0.05691639, -0.01776748, -0.06727598, 0.13917845, 0.08547198, 0.15840545, -0.00304688, -0.05976547, -0.07656614, -0.08468378
-0.32121869, -0.32739796, -0.32948181, -0.32922410, -0.32510990, -0.32246735, -0.72665403, -0.04162882, -0.08989008, -0.14227339, -0.17894227, -0.18748446, -0.12767423, 0.17470307, -0.22027022, -0.22811800, -0.37137167, -0.39707835, -0.39761285, -0.42954942, -0.34725457, -0.35512355, -0.31505242, -0.31046454, -0.32146399, -2.92424794, -0.73611273, -0.45134946, -0.33891370, -0.27900874, -0.24925391, -0.22405495, -0.21664824, -0.21475316, -0.09601907, -0.19594943, -0.18823019, -0.15473485, -0.09990899, -0.08136076, -0.08925404, -21.81834884, -0.39492346, -0.52185448, -0.64439269, -0.55784714, -0.60468761, -0.46977816, -0.45804177, -0.44520523
-0.15854540, -0.19279193, -0.21547625, -0.23221252, -0.23802157, -0.23972763, 0.03690479, -0.87822125, -0.65067610, -0.48766056, -0.43579925, -0.41200259, -0.38161202, -0.39065931, -0.31826645, -0.25752270, -0.33906141, -0.47940473, -0.39144808, -0.40410511, -0.33324266, -0.30693314, -0.26440581, -0.24818290, -0.32480011, 0.86979991, -0.04348321, -0.09329547, -0.07513125, -0.05674494, -0.04099897, -0.02419728, -0.02134273, -0.03531315, -0.13218126, 0.00020100, 0.06785709, 0.08451188, 0.06956390, 0.07065698, 0.02387191, -3.24021115, 0.15494469, -0.27560411, -0.66306729, -0.23947508, -0.46147373, -0.22442227, -0.22169946, -0.22816649
0.14137332, -0.03467200, -0.13553912, -0.12391063, -0.32209808, -0.18174889, -0.12377442, -0.01680125, -0.11907679, -0.12224959, -0.22681133, -0.25394589, -0.25927712, -0.25683244, -0.25832690, -0.29070657, -0.31297028, -0.60624672, -0.39859027, 0.77354926, -0.42040121, -0.37237719, -0.33386866, -0.30273283, -0.28119313, -0.29070584, -0.21077981, -0.36215806, -0.40811226, -0.38894574, -0.35696903, -0.33368849, -0.32365838, -0.31054700, -0.30243277, -0.29528055, -0.29464427, -0.28737908, -0.27547986, -0.28777190, -0.29098546, -0.29195910, -0.34692435, -0.31762928, -0.32523903, -0.33908466, -0.29831243, -0.28646463, -0.27369243, -0.24081331
0.04372382, 0.03415637, 0.03223980, 0.02832597, 0.03509910, 0.02932822, 9.19461819, 0.37341454, 0.02844388, 0.01405848, 0.00294447, -0.00659048, 0.00200918, -0.06258529, -0.15424333, -0.13079548, -0.05064334, 0.00906163, 0.04081345, -0.01682081, -0.03391207, -0.04957978, -0.06367704, -0.04827748, -0.30135234, 0.66311243, 0.38110286, 0.16748938, 0.09473281, 0.07995746, 0.22944917, 0.09654735, 0.10016685, 0.00053051, -0.01105733, -0.61712982, -0.13323807, 0.04350069, 0.02086873, -0.01375177, -0.08808587, -0.06751017, -0.24261930, 0.18390434, -0.03012015, -0.17751659, -0.07843740, -0.02405354, -0.00597570, -0.00070754
-0.14678940, -0.04944733, -0.06560122, -0.08368967, -0.09268641, -0.02103059, 0.00625241, 0.24846283, -0.14472418, -0.22880979, -0.27856353, -0.30753854, -0.29639228, -0.28676960, -0.27989864, -0.32904369, -0.33824467, -0.72777217, -0.36065849, -1.32519255, -0.29505060, -0.33997396, -0.35092420, -0.36599341, -0.38022347, -0.42725218, -0.40353649, -0.35520943, -0.36535180, -0.37956159, -0.39197351, -0.39572390, -0.40206175, -0.40608978, -0.38552508, -0.39347780, -0.42775914, -0.39801512, -0.41181598, -0.41737779, -0.41349625, -0.40959910, -0.93481592, -0.53980208, -0.46799815, -0.44701220, -0.40028870, -0.29815674, -0.29460602, -0.16563756
-0.14501841, -0.16334781, -0.16133748, -0.28282021, -0.17556701, -0.16879162, 0.45165957, -0.47367852, -0.20468497, -0.15956228, -0.13101083, -0.12220638, -0.11606766, -0.12845373, -0.14078792, -0.21951830, -0.21159160, 0.08188408, -0.05316075, 0.59236419, -0.24464977, -0.27409150, -0.26046780, -0.27660088, -0.36335991, -0.23931359, -0.20217096, -0.13770262, -0.15255393, -0.15531981, -0.21775059, -0.15273575, -0.14339037, -0.15903820, -0.11399542, -0.17716386, -0.18681334, -0.18596775, -0.17371120, -0.16722927, -0.16573289, -16.01005894, 0.21779615, -0.05811951, -0.37796984, -0.35347668, -0.33381546, -0.36906297, -0.34915038, -0.32857223
-0.01213842, 0.02812592, -0.02516461, 0.14593695, -0.02783971, -0.02953947, -0.08807750, -0.31743674, -0.13604444, -0.06485752, 0.01316694, 0.05163813, -0.00186259, -0.01992360, -0.22456324, -0.17242246, -0.11976821, -1.11890239, -0.35679649, -0.33639126, -0.39145800, -0.27295329, -0.19203886, -0.23422641, -0.26236626, -0.24828448, -0.29581980, -0.33134360, -0.27699287, -0.21769884, -0.35169391, -0.11892237, -0.06708473, -0.10223078, -0.06773245, -0.06739902, -0.05585115, -0.08191379, -0.08905483, -0.10255186, -0.10008769, -0.09643888, 0.03845272, -5.58019359, -0.31057416, -0.14827463, -0.22006678, -0.24759749, -0.19447237, -0.16611695
-0.18730647, -0.17181349, -0.15287857, 2.39184183, -0.04817481, 0.01252060, -0.01316069, 0.01586580, 0.02259255, 0.06167976, 0.28899326, 0.05333397, 0.04256518, 0.04308991, 0.00554500, 0.00011313, 0.03915611, -0.01551575, -0.04240720, -0.01204068, 0.01126795, 0.04297921, 0.04844863, 0.04680435, 0.02967113, 0.02534929, 0.27429698, 0.00823449, -0.12475708, -0.11533699, -0.08462578, -0.06533730, -0.04764341, -0.03393550, -0.02307784, 0.09737957, 0.08600373, 0.05647177, 0.01281830, 0.06112630, 0.09183939, 0.11425701, 0.15129709, 0.29743995, 0.12727345, 0.14006983, 0.20976456, 0.18124853, 0.42258874, 0.33430536
