0.12808101, 0.15180893, 0.06088940, 0.11158464, -0.01941173, 0.03978735, 0.02496216, 0.05141751, 0.08545052, 0.10889101, -0.03980464, 0.05295171, 0.09394883, 0.14376503, 0.25931395, 0.28434595, 0.26884900, -0.14354412, 0.04468113, 0.20427510, 0.16566492, 0.14103285, 0.13800478, 0.23833553, 0.14459473, 0.17387366, -2.09370960, -0.40946775, 0.06882517, 0.12169084, 0.12795398, 0.14182244, 0.17378595, 0.19958353, 0.24662904, 0.25281594, 0.36639246, 0.37325779, 0.39376774, 0.37104442, 0.35975655, 0.35844217, 0.30086907, -0.11665773, -0.19229529, -0.18355422, 0.33513820, 0.11135520, 0.11588262, 0.10961322
-0.27864890, -0.27021341, -0.26149435, -0.25567852, -0.25241621, -0.25052199, 0.29365064, -0.30199619, -0.37948652, -0.33307978, -0.32045035, -0.30112551, -0.30700075, -0.28221695, -0.19377944, -0.01341419, -0.17063146, 3.57394979, -0.26592751, -0.29338159, -0.30395213, -0.28677590, -0.27159611, -0.26243983, -0.54138488, -0.26021247, -0.21284981, -0.23987144, -0.25620320, -0.25568117, -0.22316561, -0.19095553, -0.22855161, -0.29892590, -0.36719573, -2.57015384, -0.81776692, -0.68128200, -0.57824681, -1.46316405, -0.34027695, -0.37529449, -0.64138293, -0.57424056, -0.51429524, -0.57002200, -0.44932911, -0.38999962, -0.37455690, -0.36237240
-0.19029677, -0.20686806, -0.22372942, -0.23623768, -0.23661520, -0.24729908, 0.03815158, -0.34008436, -0.25359183, -0.28334858, -0.35078015, -0.39063222, -0.46753949, -0.69117001, -0.34276046, -0.30416267, -0.18744349, 0.01602774, 0.12021571, -0.01537171, 0.02300611, -0.06506315, -0.09967747, -0.12634650, -0.14988073, 0.80348926, -0.00967502, 0.01645950, 0.03034121, 0.03987381, 0.04645418, 0.02566862, 0.02916725, 0.04065356, 0.36059445, 0.02463056, 0.04069326, 0.21796355, 0.11484511, 0.06639605, 0.03960644, 0.47592095, -0.30553324, -0.16261273, 0.10095288, 0.07202900, 0.13621763, -0.02271654, -0.09008229, -0.13373144
-0.11933506, -0.12925225, -0.13392217, -0.13740866, -0.13545076, -0.12862731, 2.11066092, 0.10383393, -0.09803025, -0.27468447, -0.31449341, -0.32108930, -0.42158125, -0.24760155, -0.22503579, -0.16141538, -0.15988224, 0.12882465, -0.08761696, -0.18046226, -0.16743084, -0.18127918, -0.16115153, -0.15857914, -0.10340513, 5.04319950, -0.32118186, -0.20204347, -0.14599221, -0.11871480, -0.11067081, -0.14681577, -0.11820906, -0.11346695, -0.15757283, 0.24532104, -0.01309110, -0.10824604, -0.09357977, -0.08085771, -0.09483017, -15.61069004, -0.00893199, -0.19637501, -0.48428748, -0.22110245, 0.14796880, -0.20977421, -0.23824437, -0.24458635
0.20077415, 0.30203492, 0.26163968, 0.21803424, -0.13793813, -0.00722597, 0.04683689, 0.03716745, 0.26227310, 0.32841032, 0.33724776, 0.31197532, 0.28728933, 0.26457393, 0.23592224, 0.24616598, 0.24005354, 0.60210111, 0.35469208, 0.60171094, 0.62307285, 0.47065966, 0.40408990, 0.36965564, 0.35207862, 0.34571190, 0.11319717, 0.17225643, 0.31708734, 0.34943646, 0.35103887, 0.35451280, 0.36464631, 0.36129000, 0.34636827, 0.33867800, 0.35204465, 0.34547816, 0.31894416, 0.31680248, 0.32957624, 0.33578129, 0.66066886, 0.74866784, 0.74730281, 0.82526255, 0.82296181, 0.80136285, 0.75964201, 0.72224490
-0.25123957, -0.24737309, -0.23696553, -0.23831248, -0.25723761, -0.25513158, -0.83017758, -1.10868209, -0.40124111, -0.34157764, -0.27714984, -0.23812749, -0.21728222, -0.19448820, -0.31447857, -0.19233354, -0.14196997, -0.09163517, -0.33534910, -0.27395208, -0.23510575, -0.17239149, -0.17822861, -0.16104873, -0.35959215, -0.63202281, -0.54604269, -0.50013474, -0.39210393, -0.34240064, -0.29103023, -0.20769180, -0.22500278, -0.15851240, -0.10965924, 1.86426603, 0.43930561, 0.23967612, 0.01570062, -0.07975941, -0.17361042, -0.21590328, -0.38523792, -0.21935518, -0.56339545, -0.44607978, -0.29188497, -0.23211670, -0.21504400, -0.20312227
0.24540161, 0.32112227, 0.30839775, 0.28679071, 0.25462844, 0.25517478, 0.27385744, 0.47504841, 0.35227612, 0.25978121, 0.21972117, 0.17059117, 0.14371614, 0.12524156, 0.07127642, 0.07103644, 0.08313421, -0.00571471, 0.02292384, -2.67606698, 0.18462235, 0.11508190, 0.08042593, 0.07023610, 0.06693270, 0.18892428, 0.05060446, 0.04015550, 0.04490377, 0.05735003, 0.06471434, 0.05434775, 0.05144668, 0.05179106, 0.02505121, 0.02779125, 0.06251162, 0.03231135, 0.05731018, 0.07014918, 0.06712858, 0.06491850, 0.21158802, -0.02092328, -0.05547182, -0.08383798, -0.10938687, -0.16074894, -0.12967453, -0.38766472
0.09707338, 0.08943057, 0.09390731, 0.18938942, 0.12330572, 0.24946811, 1.87567710, 0.33063483, 0.18722136, 0.11848399, 0.06973271, 0.05033408, 0.03368356, 0.00440372, 0.04802996, 0.07137871, 0.06653053, 0.15439646, 0.00971682, 0.26068802, -0.04577331, 0.00273066, 0.04556411, 0.04540624, 0.10115437, 0.35155438, 0.18075408, 0.21864951, 0.23244696, 0.19743717, 0.15454406, 0.16289308, 0.15566512, 0.15206860, 0.17125047, 0.17465602, 0.18554020, 0.15733334, 0.18057785, 0.14817140, 0.12685335, 18.57161941, 0.48740921, 0.27293545, 0.04497152, 0.01496690, 0.02451688, 0.07452461, 0.09763284, 0.10824757
0.03162666, 0.04999135, 0.03209943, -0.17945995, -0.10542830, -0.07393214, 0.08341704, 0.02883745, 0.00435995, -0.01239399, 0.03234938, 0.06780998, 0.04027343, 0.03818879, -0.06916036, 0.12875909, 0.14908097, 0.41194284, 0.64095980, 0.52226987, 0.52247189, 0.41274897, 0.41580067, 0.32047563, 0.19907977, 0.12381550, -0.87540949, -0.14594223, 0.00267437, -0.05987998, -0.15230907, 0.01127969, 0.05051432, 0.05450865, 0.09188271, 0.12503098, 0.33911952, 0.13279442, 0.13722980, 0.07580332, 0.05884621, 0.07140711, 0.05775700, -0.88155153, -0.23838712, 0.03017092, 0.08463724, 0.09934504, 0.08412553, 0.07749396
0.19669918, 0.20300111, 0.27666665, -2.16175001, -0.23961340, -0.12247013, 0.05420483, 0.09684070, 0.18033468, 0.16569365, -0.13379131, 0.14109665, 0.19163298, 0.23649912, 0.32838480, 0.37889345, 0.33446582, 0.16435409, 0.09983371, 0.19015906, 0.29546579, 0.27440656, 0.26194596, 0.30177313, 0.26060958, 0.27163845, 1.20891873, 0.32489612, 0.09864295, 0.19065192, 0.23460064, 0.23298149, 0.26419777, 0.29247016, 0.32013004, 0.10151230, 0.25428809, 0.28780245, 0.20613185, 0.26963486, 0.29820002, 0.30718156, 0.37200171, 0.32871180, 0.38942601, 0.22319490, 0.16730146, 0.21631427, -0.27492755, 0.21030942
