0.31215439, 0.00000000
0.57855947, 0.00000000
1.01745970, 0.00000000
0.96063401, 0.00000000
1.01063242, 0.00000000
0.19863929, 0.00000000
0.18015168, 0.00000000
0.92984927, 0.00000000
0.96866555, 0.00000000
1.02772454, 0.00000000
0.42523598, 0.00000000
0.52435701, 0.00000000
0.65619923, 0.00000000
1.01490412, 0.00000000
0.85195385, 0.00000000
1.04068649, 0.00000000
0.98436567, 0.00000000
1.69331480, 0.00000000
0.69418876, 0.00000000
0.97329427, 0.00000000
0.66462513, 0.00000000
1.06398630, 0.00000000
1.19944842, 0.00000000
0.56374188, 0.00000000
1.39888080, 0.00000000
1.11963299, 0.00000000
1.03538083, 0.00000000
0.86691780, 0.00000000
0.88868083, 0.00000000
0.92745220, 0.00000000
1.23048415, 0.00000000
0.78770056, 0.00000000
1.42100500, 0.00000000
0.89183653, 0.00000000
1.24992173, 0.00000000
0.99190671, 0.00000000
1.15144950, 0.00000000
0.94539118, 0.00000000
0.34840603, 0.00000000
0.63803130, 0.00000000
1.55110957, 0.00000000
0.86219735, 0.00000000
1.38184909, 0.00000000
0.86610440, 0.00000000
0.33773074, 0.00000000
0.78772099, 0.00000000
1.00937544, 0.00000000
0.45139664, 0.00000000
1.22564842, 0.00000000
0.47886266, 0.00000000
0.35921888, 0.00000000
0.34444497, 0.00000000
0.70809929, 0.00000000
0.49528693, 0.00000000
0.98599106, 0.00000000
0.88151396, 0.00000000
1.47406040, 0.00000000
1.11252533, 0.00000000
1.61261496, 0.00000000
1.29757696, 0.00000000
1.54805833, 0.00000000
0.65695657, 0.00000000
1.37308956, 0.00000000
1.09809383, 0.00000000
0.83075987, 0.00000000
0.76021676, 0.00000000
1.34338083, 0.00000000
0.80435607, 0.00000000
1.32365906, 0.00000000
1.20750826, 0.00000000
1.39559331, 0.00000000
0.84490474, 0.00000000
1.06423516, 0.00000000
0.82991109, 0.00000000
0.70970368, 0.00000000
1.20289308, 0.00000000
0.94044398, 0.00000000
0.92560559, 0.00000000
1.63263352, 0.00000000
0.39435609, 0.00000000
1.02182183, 0.00000000
1.28670102, 0.00000000
1.33209622, 0.00000000
0.49645774, 0.00000000
1.01688163, 0.00000000
1.22256694, 0.00000000
0.68861967, 0.00000000
0.63045771, 0.00000000
1.41424195, 0.00000000
0.71020172, 0.00000000
0.82246503, 0.00000000
1.24266895, 0.00000000
0.61861018, 0.00000000
1.34090241, 0.00000000
1.19226738, 0.00000000
1.21216074, 0.00000000
1.19609516, 0.00000000
1.33230738, 0.00000000
1.52817850, 0.00000000
1.42344184, 0.00000000
0.54885368, 0.00000000
1.48657175, 0.00000000
1.51296195, 0.00000000
1.22953909, 0.00000000
1.34936341, 0.00000000
1.23558876, 0.00000000
0.83339488, 0.00000000
1.20000311, 0.00000000
0.75210902, 0.00000000
0.84713564, 0.00000000
0.26221876, 0.00000000
1.26772151, 0.00000000
0.59218143, 0.00000000
0.60301660, 0.00000000
1.80249038, 0.00000000
0.95134843, 0.00000000
1.34907973, 0.00000000
1.36482660, 0.00000000
0.87176899, 0.00000000
1.75857541, 0.00000000
1.22127001, 0.00000000
0.93562688, 0.00000000
0.99446576, 0.00000000
1.47038769, 0.00000000
1.47774606, 0.00000000
1.35783885, 0.00000000
0.60781744, 0.00000000
1.39387988, 0.00000000
1.24352476, 0.00000000
1.80894989, 0.00000000
1.33779225, 0.00000000
0.45681512, 0.00000000
